order_id,customer_id,product_id,order_date,amount,profit,quantity,category,subcategory
O18558,C5970,P888,2022-11-07,1754.95,226.27,2,Home Decor,Curtains
O18559,C6313,P807,2024-03-20,1288.8,68.73,5,Home Decor,Wall Art
O18560,C4945,P538,2020-10-20,1800.81,195.54,10,Home Decor,Lamps
O18561,C9909,P178,2024-01-18,1874.12,451.08,10,Electronics,Phones
O18562,C9788,P317,2022-08-01,681.61,104.35,2,Office Supplies,Pens
O18563,C1952,P147,2021-01-12,1160.32,466.08,7,Clothing,Pants
O18564,C9693,P541,2020-03-26,228.1,235.57,2,Electronics,Phones
O18565,C8213,P180,2021-07-12,832.7,260.97,10,Furniture,Sofas
O18566,C4556,P446,2021-09-21,336.64,425.64,8,Electronics,Laptops
O18567,C1439,P887,2020-11-07,616.93,459.47,10,Clothing,Shirts
O18568,C2270,P778,2022-10-16,1079.12,93.21,4,Home Decor,Lamps
O18569,C5364,P708,2021-07-19,1633.25,251.9,5,Office Supplies,Pens
O18570,C9451,P658,2022-05-29,1782.35,92.27,10,Toys,Board Games
O18571,C7856,P195,2024-07-03,159.59,133.97,2,Home Decor,Wall Art
O18572,C6162,P778,2021-05-31,286.95,264.65,9,Clothing,Shirts
O18573,C5063,P281,2020-09-14,1179.45,375.5,2,Furniture,Tables
O18574,C8716,P607,2023-05-24,975.0,57.38,10,Electronics,Headphones
O18575,C3233,P337,2022-05-17,595.42,173.15,1,Home Decor,Wall Art
O18576,C4590,P947,2022-07-08,768.05,367.3,8,Electronics,Headphones
O18577,C5991,P980,2024-11-30,301.33,264.99,8,Toys,Puzzles
O18578,C9143,P304,2021-05-06,1472.2,263.34,4,Office Supplies,Notebooks
O18579,C4197,P418,2024-09-16,468.19,495.89,7,Clothing,Pants
O18580,C1553,P600,2020-04-13,863.84,51.43,8,Toys,Action Figures
O18581,C3349,P300,2021-03-16,70.24,346.17,9,Furniture,Sofas
O18582,C1956,P171,2020-11-10,1453.56,372.13,1,Office Supplies,Staplers
O18583,C5815,P158,2021-03-24,637.65,272.25,10,Furniture,Sofas
O18584,C6588,P999,2023-12-09,1467.12,296.94,7,Furniture,Tables
O18585,C4587,P625,2024-03-21,13.64,296.89,4,Office Supplies,Staplers
O18586,C1452,P356,2021-09-14,838.26,187.42,6,Office Supplies,Staplers
O18587,C3108,P265,2024-07-25,1916.29,84.58,8,Electronics,TVs
O18588,C5727,P894,2024-01-14,1992.6,415.43,10,Home Decor,Lamps
O18589,C2036,P252,2020-04-20,735.08,67.45,2,Toys,Board Games
O18590,C9920,P264,2022-04-01,727.17,111.7,5,Furniture,Chairs
O18591,C5814,P792,2024-02-23,688.38,393.85,2,Furniture,Chairs
O18592,C5924,P400,2020-05-06,1158.15,93.84,7,Toys,Action Figures
O18593,C8921,P585,2023-04-17,1456.17,477.83,7,Toys,Dolls
O18594,C9387,P937,2023-06-30,10.71,9.89,8,Electronics,TVs
O18595,C7754,P884,2021-06-21,691.02,183.91,5,Furniture,Tables
O18596,C8707,P845,2023-08-16,1989.69,294.56,7,Electronics,Phones
O18597,C2251,P397,2023-12-15,494.36,267.38,3,Home Decor,Lamps
O18598,C2369,P625,2022-09-14,447.39,362.02,8,Office Supplies,Pens
O18599,C2553,P626,2023-05-10,1865.61,6.6,3,Furniture,Chairs
O18600,C6413,P243,2020-01-01,1105.96,159.6,8,Toys,Action Figures
O18601,C2368,P777,2021-04-05,171.93,428.44,3,Home Decor,Wall Art
O18602,C1750,P983,2024-04-21,1010.39,259.05,6,Office Supplies,Printers
O18603,C2127,P881,2023-07-26,239.68,335.82,6,Office Supplies,Staplers
O18604,C7307,P976,2022-07-29,1083.45,324.3,10,Home Decor,Lamps
O18605,C4899,P834,2024-12-12,1787.23,135.12,8,Electronics,Headphones
O18606,C2718,P743,2024-02-12,986.45,388.55,6,Clothing,Shoes
O18607,C7207,P590,2022-12-08,543.15,489.45,10,Furniture,Cabinets
O18608,C4588,P479,2020-01-29,909.69,110.33,3,Furniture,Chairs
O18609,C3655,P536,2020-10-25,1835.97,406.14,8,Clothing,Jackets
O18610,C1112,P123,2023-11-29,1378.32,207.23,8,Toys,Board Games
O18611,C8498,P554,2024-04-15,793.73,493.17,8,Home Decor,Wall Art
O18612,C1679,P809,2021-09-03,603.57,426.65,7,Electronics,Laptops
O18613,C7932,P895,2021-08-09,784.47,491.43,6,Toys,Board Games
O18614,C4225,P727,2023-01-03,1302.88,446.55,7,Home Decor,Lamps
O18615,C1506,P428,2022-07-29,731.43,265.64,6,Toys,Board Games
O18616,C2427,P564,2022-02-09,1285.81,414.46,4,Home Decor,Curtains
O18617,C7166,P158,2022-03-04,1236.29,385.6,8,Electronics,Headphones
O18618,C3402,P552,2023-10-03,270.48,361.49,3,Furniture,Tables
O18619,C4373,P829,2022-10-11,817.62,255.79,8,Office Supplies,Staplers
O18620,C7220,P284,2020-06-28,1787.34,160.33,2,Toys,Dolls
O18621,C1304,P141,2023-08-18,1026.62,237.64,9,Home Decor,Curtains
O18622,C8400,P351,2023-03-26,1802.08,371.53,5,Electronics,Phones
O18623,C5029,P397,2023-06-15,1603.53,16.13,8,Toys,Board Games
O18624,C1198,P803,2020-09-19,1923.67,39.07,4,Clothing,Shoes
O18625,C9326,P528,2021-05-15,931.52,374.25,2,Clothing,Jackets
O18626,C8149,P752,2020-11-24,580.98,351.83,10,Office Supplies,Printers
O18627,C7554,P540,2023-02-13,377.05,277.77,2,Clothing,Shirts
O18628,C3655,P551,2020-04-04,359.08,14.73,7,Electronics,TVs
O18629,C2068,P813,2023-02-22,1478.02,337.38,2,Office Supplies,Pens
O18630,C1434,P181,2022-05-18,187.77,41.96,9,Home Decor,Clocks
O18631,C4566,P819,2021-10-01,1417.24,437.91,9,Toys,Dolls
O18632,C4662,P363,2021-06-04,475.58,417.21,3,Toys,Board Games
O18633,C4029,P864,2024-11-23,1623.96,159.26,3,Office Supplies,Pens
O18634,C2627,P344,2023-11-28,863.34,57.57,10,Furniture,Tables
O18635,C4418,P433,2023-06-29,1863.45,56.57,7,Office Supplies,Notebooks
O18636,C5563,P216,2023-01-11,675.06,301.11,6,Furniture,Sofas
O18637,C8554,P898,2024-01-11,720.27,311.51,5,Toys,Dolls
O18638,C6203,P514,2022-01-17,577.9,325.69,9,Electronics,Laptops
O18639,C9040,P127,2020-12-29,914.99,495.22,2,Office Supplies,Printers
O18640,C3383,P857,2023-09-20,1534.81,265.35,6,Clothing,Jackets
O18641,C6163,P110,2021-06-22,1912.05,328.08,10,Home Decor,Curtains
O18642,C4189,P569,2020-06-08,1695.88,429.37,3,Clothing,Jackets
O18643,C8003,P250,2020-02-25,1888.87,30.85,2,Toys,Board Games
O18644,C7839,P697,2024-09-12,1527.98,377.4,5,Clothing,Pants
O18645,C5167,P933,2021-02-15,1883.72,32.24,7,Office Supplies,Notebooks
O18646,C2980,P806,2021-11-14,1048.03,200.03,2,Clothing,Shirts
O18647,C7956,P645,2024-09-15,1668.78,402.03,6,Home Decor,Clocks
O18648,C9172,P889,2024-04-18,1769.47,273.4,1,Electronics,Laptops
O18649,C8791,P697,2020-05-10,586.3,343.54,3,Clothing,Jackets
O18650,C1191,P164,2023-11-05,263.46,86.1,6,Toys,Board Games
O18651,C6323,P674,2020-11-27,832.06,61.82,9,Furniture,Cabinets
O18652,C2607,P948,2023-09-11,454.35,258.78,8,Furniture,Cabinets
O18653,C7426,P487,2024-11-24,895.55,163.05,8,Toys,Board Games
O18654,C2336,P982,2020-10-08,493.96,432.83,10,Furniture,Cabinets
O18655,C1368,P530,2020-08-07,258.35,80.42,10,Office Supplies,Pens
O18656,C5491,P697,2020-08-30,993.25,405.82,9,Office Supplies,Staplers
O18657,C9495,P830,2024-01-07,400.96,410.59,9,Clothing,Jackets
O18658,C5615,P210,2024-03-01,20.68,309.42,8,Furniture,Sofas
O18659,C6781,P723,2024-02-12,359.2,346.86,7,Clothing,Shirts
O18660,C7953,P256,2024-08-22,561.06,182.39,4,Home Decor,Curtains
O18661,C1820,P835,2020-02-09,1992.8,48.15,1,Home Decor,Lamps
O18662,C2663,P679,2022-12-02,1728.48,211.15,9,Clothing,Pants
O18663,C5666,P140,2022-06-05,624.47,79.54,7,Office Supplies,Printers
O18664,C9578,P237,2022-01-14,1747.84,347.79,3,Electronics,TVs
O18665,C6943,P223,2020-12-13,1185.91,192.27,2,Office Supplies,Notebooks
O18666,C8632,P327,2022-11-12,1276.54,186.05,9,Furniture,Chairs
O18667,C5170,P574,2020-09-06,758.85,33.16,7,Home Decor,Lamps
O18668,C7797,P750,2023-01-25,64.43,485.7,7,Furniture,Cabinets
O18669,C8673,P253,2024-03-12,1205.21,461.1,2,Toys,Puzzles
O18670,C8211,P463,2024-05-18,1931.27,180.74,6,Electronics,Laptops
O18671,C2897,P762,2020-01-31,840.77,304.31,6,Electronics,TVs
O18672,C2305,P106,2024-02-23,1729.81,206.83,1,Home Decor,Lamps
O18673,C2644,P343,2021-11-30,1427.99,213.25,4,Toys,Action Figures
O18674,C8694,P804,2022-04-24,1531.36,223.84,5,Furniture,Cabinets
O18675,C7613,P414,2021-01-21,307.99,270.0,3,Furniture,Tables
O18676,C9325,P297,2020-07-27,267.9,133.48,7,Office Supplies,Staplers
O18677,C4669,P652,2021-08-07,320.42,63.04,3,Office Supplies,Pens
O18678,C5862,P734,2022-05-17,1066.79,413.56,1,Toys,Board Games
O18679,C4130,P909,2021-10-05,745.78,226.43,10,Toys,Dolls
O18680,C3915,P676,2020-12-29,1305.12,220.52,8,Electronics,Laptops
O18681,C6372,P704,2020-02-08,1280.78,86.19,7,Furniture,Cabinets
O18682,C1820,P764,2023-04-25,1811.61,398.09,2,Clothing,Shoes
O18683,C1438,P342,2023-08-01,331.52,426.53,10,Home Decor,Curtains
O18684,C4221,P702,2022-08-18,551.81,238.69,2,Clothing,Jackets
O18685,C1262,P684,2024-10-13,102.16,96.73,4,Furniture,Cabinets
O18686,C6472,P114,2023-06-16,238.93,26.5,9,Home Decor,Wall Art
O18687,C6226,P943,2021-03-03,1835.1,142.51,1,Toys,Board Games
O18688,C8048,P119,2020-08-19,908.18,486.56,7,Furniture,Chairs
O18689,C6123,P654,2024-03-28,1171.04,50.87,8,Electronics,Phones
O18690,C4810,P848,2024-12-09,830.45,276.8,4,Home Decor,Lamps
O18691,C7256,P327,2023-06-18,745.47,319.16,3,Furniture,Tables
O18692,C5345,P666,2024-07-26,1075.41,113.34,7,Toys,Action Figures
O18693,C8892,P420,2023-10-22,1255.38,187.12,1,Office Supplies,Printers
O18694,C2476,P184,2022-01-22,1301.81,59.98,7,Electronics,Laptops
O18695,C6205,P330,2022-11-29,1233.51,370.48,1,Electronics,Phones
O18696,C9916,P167,2020-02-06,1992.47,214.47,4,Toys,Dolls
O18697,C5909,P554,2024-06-30,1479.62,115.56,9,Home Decor,Wall Art
O18698,C6009,P101,2024-02-17,1858.01,204.86,1,Electronics,Headphones
O18699,C6321,P232,2020-09-09,1789.52,283.97,1,Clothing,Shirts
O18700,C6493,P186,2022-05-02,1119.47,264.12,8,Home Decor,Lamps
O18701,C6204,P165,2024-02-19,1959.28,152.64,7,Office Supplies,Printers
O18702,C6940,P355,2024-07-31,1527.56,303.02,6,Furniture,Tables
O18703,C7843,P801,2021-04-17,1907.96,276.32,5,Toys,Puzzles
O18704,C6912,P746,2021-11-21,1606.61,147.72,3,Office Supplies,Printers
O18705,C4667,P666,2021-06-11,985.71,460.85,8,Office Supplies,Notebooks
O18706,C1355,P458,2020-12-11,1774.54,494.86,1,Toys,Puzzles
O18707,C6654,P600,2023-11-23,36.05,425.55,10,Clothing,Shirts
O18708,C5774,P223,2020-08-07,640.38,67.9,8,Toys,Puzzles
O18709,C1844,P443,2023-08-09,748.82,386.95,1,Toys,Puzzles
O18710,C2052,P603,2022-08-19,603.72,81.26,4,Office Supplies,Notebooks
O18711,C2881,P186,2024-02-24,285.59,421.01,4,Home Decor,Lamps
O18712,C6664,P844,2020-11-23,1179.37,355.29,8,Clothing,Shoes
O18713,C2413,P936,2021-03-06,1805.86,13.95,9,Furniture,Sofas
O18714,C6413,P616,2021-11-27,583.91,384.11,9,Home Decor,Clocks
O18715,C5228,P372,2024-09-17,1816.94,124.35,5,Home Decor,Curtains
O18716,C4897,P458,2022-12-13,1329.45,378.41,10,Office Supplies,Pens
O18717,C1692,P619,2022-11-19,1619.37,336.24,3,Electronics,Laptops
O18718,C9334,P249,2022-09-21,1614.86,220.2,1,Office Supplies,Notebooks
O18719,C7415,P971,2022-09-27,862.18,312.99,6,Furniture,Tables
O18720,C5617,P349,2020-11-26,1279.08,50.68,4,Furniture,Tables
O18721,C3225,P217,2023-06-21,1205.82,198.44,3,Toys,Action Figures
O18722,C2572,P166,2023-04-22,432.63,258.34,4,Furniture,Cabinets
O18723,C9795,P765,2020-05-13,477.8,338.02,8,Home Decor,Wall Art
O18724,C7449,P223,2024-04-14,759.44,468.63,3,Home Decor,Lamps
O18725,C1553,P971,2020-05-25,1613.98,341.74,4,Furniture,Tables
O18726,C3856,P356,2020-06-02,1826.97,118.0,7,Clothing,Shoes
O18727,C9920,P239,2021-01-15,1935.2,244.47,8,Electronics,TVs
O18728,C1692,P158,2021-06-13,1567.31,165.83,8,Electronics,Headphones
O18729,C2690,P577,2022-10-04,1342.51,123.83,10,Home Decor,Curtains
O18730,C7842,P815,2020-01-14,1720.85,390.34,3,Electronics,TVs
O18731,C8475,P112,2024-12-07,160.4,300.66,4,Office Supplies,Printers
O18732,C3684,P540,2023-01-27,378.04,306.97,9,Office Supplies,Notebooks
O18733,C5589,P295,2024-07-30,364.09,289.0,5,Office Supplies,Notebooks
O18734,C6819,P434,2020-03-21,1959.57,104.94,9,Clothing,Shirts
O18735,C7824,P938,2020-10-19,788.99,64.34,9,Furniture,Chairs
O18736,C4045,P143,2021-07-25,1555.77,107.74,6,Office Supplies,Notebooks
O18737,C5943,P458,2022-03-11,560.24,316.46,7,Furniture,Chairs
O18738,C5564,P371,2021-04-05,633.25,293.09,8,Toys,Board Games
O18739,C1927,P140,2023-07-27,559.19,422.6,9,Office Supplies,Staplers
O18740,C1921,P160,2022-05-25,514.95,489.93,2,Office Supplies,Pens
O18741,C9341,P887,2021-03-17,1313.78,163.89,3,Furniture,Sofas
O18742,C2575,P424,2021-06-21,806.28,56.26,10,Furniture,Cabinets
O18743,C8296,P311,2023-11-09,1040.56,191.5,2,Office Supplies,Pens
O18744,C7913,P776,2023-11-26,1175.72,431.24,4,Office Supplies,Printers
O18745,C3744,P428,2021-04-24,442.25,195.22,8,Furniture,Sofas
O18746,C3293,P952,2023-01-19,705.81,349.43,9,Furniture,Tables
O18747,C3747,P517,2021-05-23,592.61,444.31,6,Clothing,Pants
O18748,C1285,P908,2023-12-06,224.82,327.52,4,Home Decor,Curtains
O18749,C2348,P661,2021-08-18,1273.2,495.87,10,Electronics,Phones
O18750,C1385,P481,2022-10-13,1869.86,467.1,1,Clothing,Jackets
O18751,C1938,P555,2023-04-19,1915.3,208.32,9,Home Decor,Clocks
O18752,C8906,P593,2023-12-21,1559.03,363.63,6,Toys,Dolls
O18753,C8513,P338,2023-08-13,1027.84,365.08,10,Furniture,Cabinets
O18754,C5929,P893,2023-05-07,540.8,360.98,9,Clothing,Shirts
O18755,C7367,P674,2020-05-26,1974.51,23.86,8,Home Decor,Lamps
O18756,C2201,P883,2023-10-29,1992.53,136.32,4,Clothing,Shirts
O18757,C9912,P480,2021-08-10,993.66,432.33,5,Electronics,TVs
O18758,C4212,P379,2023-05-08,1920.87,445.93,5,Furniture,Tables
O18759,C4440,P520,2023-01-01,1162.5,84.66,1,Home Decor,Wall Art
O18760,C4163,P246,2024-08-13,1808.71,277.83,6,Home Decor,Wall Art
O18761,C6729,P411,2020-04-29,1241.86,23.82,3,Home Decor,Wall Art
O18762,C1931,P143,2023-09-03,518.26,32.15,1,Home Decor,Lamps
O18763,C7885,P163,2022-04-23,832.08,105.95,5,Home Decor,Curtains
O18764,C6933,P524,2020-08-12,876.77,441.91,10,Toys,Action Figures
O18765,C4362,P188,2022-10-03,1699.15,86.78,5,Toys,Puzzles
O18766,C3521,P246,2022-04-27,220.0,485.21,2,Toys,Puzzles
O18767,C7359,P298,2021-10-10,1218.92,100.29,4,Office Supplies,Notebooks
O18768,C2998,P421,2021-09-14,1061.35,288.58,9,Office Supplies,Staplers
O18769,C7572,P106,2020-06-17,1553.45,494.3,1,Furniture,Cabinets
O18770,C7288,P679,2023-11-22,1161.0,156.26,10,Toys,Action Figures
O18771,C6126,P912,2021-11-19,1056.95,265.18,10,Electronics,Phones
O18772,C4192,P487,2021-07-22,71.01,392.73,9,Furniture,Cabinets
O18773,C3422,P872,2020-06-19,1331.62,459.4,4,Clothing,Pants
O18774,C4276,P414,2020-07-04,334.81,491.85,5,Toys,Board Games
O18775,C3374,P432,2024-05-08,205.74,175.51,6,Furniture,Chairs
O18776,C8221,P332,2024-06-15,1842.62,185.08,3,Clothing,Shoes
O18777,C1265,P275,2023-07-08,1734.73,281.41,3,Furniture,Chairs
O18778,C1089,P619,2021-05-10,499.48,199.84,10,Furniture,Cabinets
O18779,C7501,P409,2023-11-26,656.74,159.96,4,Furniture,Chairs
O18780,C1185,P279,2020-03-07,1251.02,477.4,1,Electronics,Phones
O18781,C6728,P758,2024-10-13,1715.53,385.59,1,Clothing,Shirts
O18782,C5520,P499,2024-05-05,1162.11,351.99,5,Office Supplies,Pens
O18783,C8905,P628,2023-11-20,1150.9,410.85,10,Toys,Puzzles
O18784,C2552,P875,2022-07-01,1995.95,444.58,3,Furniture,Tables
O18785,C3561,P333,2024-09-13,201.35,69.14,3,Electronics,Laptops
O18786,C4140,P406,2021-12-18,25.88,298.8,2,Toys,Dolls
O18787,C8404,P127,2022-04-21,769.99,3.55,6,Electronics,Headphones
O18788,C4998,P801,2020-02-03,279.52,368.27,3,Home Decor,Lamps
O18789,C7088,P962,2022-03-09,990.95,68.31,3,Office Supplies,Printers
O18790,C3717,P988,2024-11-22,1938.24,59.16,7,Toys,Dolls
O18791,C3718,P983,2020-05-29,1091.72,496.37,5,Furniture,Tables
O18792,C7133,P206,2023-05-23,1859.75,346.51,5,Toys,Board Games
O18793,C1830,P144,2022-07-02,1269.13,234.33,7,Clothing,Pants
O18794,C4420,P854,2022-02-03,943.42,281.41,9,Furniture,Tables
O18795,C3248,P952,2020-06-16,299.87,465.98,9,Office Supplies,Staplers
O18796,C9151,P919,2021-06-21,1261.08,368.33,1,Home Decor,Wall Art
O18797,C3514,P692,2020-07-15,1166.75,304.23,2,Home Decor,Wall Art
O18798,C3400,P260,2020-02-22,457.36,287.58,4,Home Decor,Curtains
O18799,C3947,P847,2024-12-01,1394.24,279.61,6,Home Decor,Wall Art
O18800,C5673,P437,2021-11-09,1055.88,167.07,9,Toys,Action Figures
O18801,C5828,P243,2024-09-24,1164.93,462.74,3,Furniture,Chairs
O18802,C4907,P168,2024-08-08,1925.2,430.07,9,Clothing,Shoes
O18803,C4143,P278,2023-07-22,238.98,385.51,6,Office Supplies,Notebooks
O18804,C1130,P961,2024-12-30,1965.09,238.19,9,Electronics,TVs
O18805,C9832,P620,2020-10-07,977.41,26.18,3,Furniture,Sofas
O18806,C7040,P714,2021-03-23,51.41,349.03,2,Office Supplies,Notebooks
O18807,C1139,P916,2020-09-06,1770.93,356.11,8,Clothing,Jackets
O18808,C5076,P137,2021-01-07,924.0,3.95,5,Electronics,Headphones
O18809,C2965,P548,2020-10-04,1013.9,32.81,10,Home Decor,Clocks
O18810,C3168,P572,2020-01-23,1694.83,62.24,5,Clothing,Jackets
O18811,C7839,P336,2021-04-29,1195.57,65.44,7,Electronics,Laptops
O18812,C9914,P615,2020-06-29,839.99,390.08,6,Office Supplies,Notebooks
O18813,C4056,P389,2023-01-13,1174.51,256.54,10,Electronics,TVs
O18814,C5814,P279,2021-02-26,857.51,223.38,7,Clothing,Jackets
O18815,C9030,P546,2021-06-09,55.95,112.83,3,Home Decor,Lamps
O18816,C1520,P348,2022-06-22,1991.63,395.13,9,Clothing,Jackets
O18817,C5076,P497,2021-09-17,1702.5,200.27,9,Electronics,Laptops
O18818,C1054,P248,2024-03-10,188.92,129.08,4,Office Supplies,Pens
O18819,C3949,P656,2021-01-03,682.45,343.48,10,Electronics,Phones
O18820,C6370,P471,2023-09-25,1674.33,246.54,8,Furniture,Chairs
O18821,C8826,P613,2024-12-10,324.03,114.1,4,Home Decor,Curtains
O18822,C1906,P946,2022-12-27,1814.66,245.33,9,Clothing,Pants
O18823,C6347,P226,2022-07-24,1717.82,67.98,5,Toys,Puzzles
O18824,C3894,P191,2023-01-07,219.81,433.61,1,Furniture,Tables
O18825,C8856,P384,2023-11-14,1352.6,57.19,1,Clothing,Pants
O18826,C6544,P843,2020-07-16,838.34,495.28,9,Electronics,Phones
O18827,C9677,P666,2023-05-23,713.01,7.86,8,Toys,Puzzles
O18828,C1578,P624,2022-06-22,1950.2,369.03,6,Clothing,Pants
O18829,C4940,P799,2023-03-12,1067.98,271.2,5,Clothing,Jackets
O18830,C3329,P925,2021-11-13,517.95,239.16,4,Electronics,Laptops
O18831,C2315,P178,2022-03-07,1707.38,453.37,4,Clothing,Jackets
O18832,C6115,P139,2022-11-02,1931.58,38.86,10,Clothing,Jackets
O18833,C7192,P684,2022-05-20,1470.99,61.35,5,Furniture,Cabinets
O18834,C8387,P693,2022-04-24,1212.44,464.67,4,Clothing,Shirts
O18835,C2573,P461,2021-01-17,790.67,199.87,5,Electronics,Headphones
O18836,C7278,P590,2023-07-27,1787.6,180.69,5,Home Decor,Lamps
O18837,C4617,P282,2023-11-01,843.79,477.46,7,Furniture,Cabinets
O18838,C8335,P552,2023-09-30,467.52,383.73,2,Office Supplies,Pens
O18839,C6346,P831,2020-04-12,1126.13,188.9,6,Furniture,Tables
O18840,C6871,P721,2021-08-19,293.05,32.7,5,Furniture,Cabinets
O18841,C5688,P542,2022-03-25,1898.53,112.69,9,Toys,Board Games
O18842,C7285,P263,2020-03-04,1508.71,415.11,5,Office Supplies,Staplers
O18843,C4635,P756,2023-11-09,1657.3,45.06,2,Toys,Action Figures
O18844,C7736,P595,2024-08-30,47.61,148.72,4,Clothing,Shirts
O18845,C7650,P687,2020-03-25,953.12,6.73,10,Office Supplies,Printers
O18846,C3072,P929,2024-10-28,1492.84,273.17,9,Furniture,Chairs
O18847,C1626,P516,2023-11-11,200.76,16.31,2,Furniture,Tables
O18848,C5368,P456,2023-03-26,388.07,44.28,2,Electronics,Phones
O18849,C6754,P234,2023-05-30,1285.78,135.16,1,Office Supplies,Pens
O18850,C8022,P321,2024-11-12,1774.06,453.17,9,Toys,Dolls
O18851,C6701,P709,2023-10-26,1994.05,306.49,5,Furniture,Tables
O18852,C8494,P219,2023-12-08,1291.93,164.77,6,Office Supplies,Notebooks
O18853,C3800,P220,2024-06-11,796.54,365.23,7,Home Decor,Lamps
O18854,C6825,P712,2024-11-25,323.61,286.22,10,Toys,Action Figures
O18855,C6548,P107,2023-05-26,1241.65,199.22,10,Furniture,Cabinets
O18856,C9822,P750,2023-04-25,1409.18,200.79,4,Office Supplies,Pens
O18857,C8238,P183,2022-04-01,552.36,425.71,10,Clothing,Pants
O18858,C4137,P565,2020-10-02,1250.33,378.62,10,Electronics,TVs
O18859,C5733,P765,2024-04-04,502.64,288.7,10,Home Decor,Lamps
O18860,C4495,P738,2022-02-05,1772.04,309.99,5,Electronics,TVs
O18861,C7892,P623,2023-02-24,532.44,45.28,4,Home Decor,Lamps
O18862,C1611,P643,2021-03-10,1021.73,452.63,6,Furniture,Chairs
O18863,C7399,P309,2024-10-24,982.79,369.91,9,Toys,Board Games
O18864,C5129,P485,2024-05-24,557.14,302.38,9,Furniture,Sofas
O18865,C4183,P498,2021-03-11,131.71,101.65,6,Furniture,Sofas
O18866,C6238,P597,2022-03-05,980.12,376.21,5,Furniture,Cabinets
O18867,C9220,P941,2022-09-15,1974.99,229.62,2,Clothing,Shoes
O18868,C7750,P729,2021-08-22,1388.76,71.76,7,Electronics,Phones
O18869,C5091,P148,2021-12-19,1942.42,83.91,2,Toys,Board Games
O18870,C1276,P928,2024-07-27,126.4,14.57,8,Home Decor,Curtains
O18871,C6984,P941,2020-10-12,1477.53,352.12,5,Toys,Action Figures
O18872,C8225,P709,2021-01-10,1544.98,62.4,9,Clothing,Pants
O18873,C3084,P160,2024-07-30,705.23,406.02,8,Furniture,Chairs
O18874,C8408,P261,2020-11-15,1387.15,327.5,4,Furniture,Chairs
O18875,C2737,P289,2022-11-14,832.45,421.28,10,Office Supplies,Pens
O18876,C1268,P727,2020-07-31,106.7,394.82,10,Office Supplies,Printers
O18877,C1230,P414,2020-11-24,1051.7,142.05,4,Toys,Puzzles
O18878,C6800,P228,2024-05-24,1809.47,83.7,1,Electronics,Laptops
O18879,C3714,P559,2020-09-19,852.48,66.45,5,Toys,Puzzles
O18880,C8390,P448,2022-02-21,1828.87,454.86,5,Electronics,TVs
O18881,C4614,P880,2023-02-17,1370.0,126.98,8,Clothing,Pants
O18882,C4067,P535,2022-02-25,1451.54,304.04,4,Electronics,TVs
O18883,C9548,P422,2023-07-22,845.29,227.54,3,Clothing,Pants
O18884,C6206,P932,2024-10-30,521.79,122.23,10,Furniture,Sofas
O18885,C5180,P915,2020-02-04,1794.88,114.54,4,Furniture,Sofas
O18886,C4679,P147,2023-10-24,606.39,109.85,9,Home Decor,Wall Art
O18887,C7567,P867,2024-12-15,635.66,438.15,7,Electronics,Laptops
O18888,C5614,P385,2021-07-21,1703.6,287.26,5,Office Supplies,Staplers
O18889,C9265,P235,2023-01-22,138.85,360.86,5,Electronics,Headphones
O18890,C3733,P609,2020-12-26,856.2,84.13,9,Toys,Board Games
O18891,C2909,P706,2022-10-07,1275.36,41.52,10,Toys,Action Figures
O18892,C3917,P516,2024-03-09,673.25,355.69,10,Furniture,Cabinets
O18893,C9359,P282,2020-08-28,372.1,84.88,7,Home Decor,Wall Art
O18894,C9202,P839,2023-08-21,1834.15,274.31,2,Clothing,Shoes
O18895,C7865,P213,2023-05-04,1305.75,214.9,5,Toys,Dolls
O18896,C4490,P953,2024-12-16,108.6,274.7,4,Clothing,Shoes
O18897,C8393,P805,2023-08-02,207.11,143.66,3,Home Decor,Curtains
O18898,C2766,P963,2022-02-05,946.17,140.95,5,Toys,Dolls
O18899,C1737,P260,2021-12-31,284.76,403.56,2,Toys,Action Figures
O18900,C6174,P718,2022-08-06,1083.24,158.11,8,Furniture,Sofas
O18901,C7095,P828,2021-09-14,768.57,150.53,1,Home Decor,Curtains
O18902,C3808,P527,2021-01-19,551.09,132.14,3,Electronics,Phones
O18903,C4005,P776,2024-07-23,384.23,48.9,2,Furniture,Tables
O18904,C4104,P930,2022-06-06,716.29,310.93,6,Toys,Board Games
O18905,C9707,P663,2020-03-21,931.26,300.37,8,Electronics,TVs
